@relation 'fin_table-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,7,8,9,10,6'

@attribute crop numeric
@attribute state {Orissa,'Andhra Pradesh',Rajasthan,Chhattisgarh,Gujarat,Haryana,'Madhya Pradesh','Tamil Nadu','Uttar Pradesh','Himachal Pradesh',Uttarakhand,Punjab,'Telangana ','Arunachal Pradesh','Jammu and Kashmir ',Kerala,Meghalaya}
@attribute district numeric
@attribute season numeric
@attribute year numeric
@attribute total_cost numeric
@attribute temp numeric
@attribute rainfall numeric
@attribute yield_ton_hect numeric

@data
3,'Uttar Pradesh',187,1,2012,31576.807,22.51,138.83,0.5
12,'Uttar Pradesh',194,1,2012,47307.546,22.51,138.83,0.5
3,'Uttar Pradesh',189,2,2012,15016.356,23.675,143.28,0.5
3,'Uttar Pradesh',157,1,2013,32947.636,23.0075,162.93,0.5
3,'Uttar Pradesh',159,1,2013,32952.16,23.0075,162.93,0.5
3,'Uttar Pradesh',165,1,2013,32875.89,23.0075,162.93,0.5
3,'Uttar Pradesh',183,1,2013,38376.983,23.0075,162.93,0.5
3,'Uttar Pradesh',186,1,2013,40879.227,23.0075,162.93,0.5
3,'Uttar Pradesh',195,1,2013,23592.23,23.0075,162.93,0.5
3,'Uttar Pradesh',200,1,2013,32938.575,23.0075,162.93,0.5
3,'Uttar Pradesh',205,1,2013,32861.44,23.0075,162.93,0.5
3,'Uttar Pradesh',252,1,2013,34610.119,23.0075,162.93,0.5
3,'Uttar Pradesh',254,1,2013,39598.477,23.0075,162.93,0.5
8,'Uttar Pradesh',196,1,2013,39442.914,23.0075,162.93,0.5
8,'Uttar Pradesh',200,1,2013,37535.955,23.0075,162.93,0.5
8,'Uttar Pradesh',253,1,2013,27634.16,23.0075,162.93,0.5
3,'Uttar Pradesh',203,2,2013,38031.78,23.605,216,0.5
3,'Uttar Pradesh',172,1,2014,38858.354,22.7575,136,0.5
8,'Uttar Pradesh',176,1,2014,55805.347,22.7575,136,0.5
18,Uttarakhand,213,1,2012,97196.441,22.51,257.98,0.5
10,Uttarakhand,212,0,2012,97196.441,14.92,23.58,0.5
10,Uttarakhand,215,0,2012,97196.441,14.92,23.58,0.5
4,Uttarakhand,212,2,2013,132762.174,23.605,343.25,0.5
10,Uttarakhand,208,0,2013,132762.174,15.305,71.78,0.5
3,Punjab,245,1,2013,113134.477,23.0075,93.9,0.5
4,Punjab,240,1,2013,113134.477,23.0075,93.9,0.5
4,Punjab,242,1,2013,113016.564,23.0075,93.9,0.5
16,'Uttar Pradesh',182,0,2014,41477.3,15.065,24.25,0.500481
4,'Andhra Pradesh',10,1,2012,31845.6,22.51,207.4,0.500867
4,'Andhra Pradesh',3,1,2012,31845.6,22.51,207.4,0.500901
3,'Uttar Pradesh',163,1,2014,60014.657,22.7575,136,0.501114
4,'Andhra Pradesh',11,1,2012,31845.6,22.51,207.4,0.501199
4,'Andhra Pradesh',14,1,2012,31845.6,22.51,207.4,0.501401
8,'Madhya Pradesh',96,1,2014,28541.2,22.7575,187,0.501958
16,'Uttar Pradesh',177,0,2014,41477.3,15.065,24.25,0.502237
16,'Himachal Pradesh',177,0,2014,41477.3,15.065,92.25,0.502237
16,'Uttar Pradesh',204,0,2013,39658.1,15.305,17.38,0.503059
16,'Madhya Pradesh',106,0,2013,32182.5,15.305,10.93,0.503452
8,'Tamil Nadu',138,1,2012,21895.3,22.51,116.15,0.503581
16,'Uttar Pradesh',163,0,2012,31253,14.92,6.4,0.504223
3,'Uttar Pradesh',189,1,2013,36228.222,23.0075,162.93,0.504425
3,'Uttar Pradesh',185,1,2013,40879.227,23.0075,162.93,0.504673
3,'Uttar Pradesh',175,1,2013,30865.416,23.0075,162.93,0.504951
4,'Uttar Pradesh',206,1,2013,16976,23.0075,162.93,0.505003
3,'Uttar Pradesh',181,1,2013,34287.099,23.0075,162.93,0.505495
3,'Uttar Pradesh',158,1,2013,33050.61,23.0075,162.93,0.505882
3,Gujarat,42,2,2012,34421.134,23.675,176.68,0.506024
3,'Uttar Pradesh',207,1,2013,32862.117,23.0075,162.93,0.506122
3,'Uttar Pradesh',191,1,2013,35892.623,23.0075,162.93,0.506494
3,'Uttar Pradesh',253,1,2013,35367.468,23.0075,162.93,0.506757
16,Uttarakhand,208,0,2013,132762.174,15.305,71.78,0.506912
3,'Uttar Pradesh',174,1,2013,21190.391,23.0075,162.93,0.506937
8,Haryana,230,1,2013,20664.542,23.0075,78.03,0.50706
3,'Uttar Pradesh',206,1,2013,32927.47,23.0075,162.93,0.507067
3,'Uttar Pradesh',155,1,2013,32996.861,23.0075,162.93,0.507463
3,'Uttar Pradesh',171,1,2013,32995.664,23.0075,162.93,0.507937
9,Orissa,132,1,2014,31982.917,22.7575,318.85,0.508
12,Meghalaya,224,1,2012,113134.477,22.51,336.13,0.508333
3,'Uttar Pradesh',164,1,2013,32956.55,23.0075,162.93,0.508571
4,'Uttar Pradesh',205,2,2012,16340.7,23.675,143.28,0.509064
3,'Uttar Pradesh',196,1,2013,23768.483,23.0075,162.93,0.509091
19,'Andhra Pradesh',2,0,2013,32165.9,15.305,8.65,0.509852
2,'Madhya Pradesh',107,1,2014,34791.8,22.7575,187,0.50993
3,'Uttar Pradesh',187,1,2013,40879.227,23.0075,162.93,0.51
3,'Uttar Pradesh',199,1,2013,32823.211,23.0075,162.93,0.510526
3,Rajasthan,199,1,2013,77081.462,23.0075,77.88,0.510526
16,'Madhya Pradesh',103,0,2013,32182.5,15.305,10.93,0.511458
8,Haryana,223,1,2012,38561.084,22.51,89.45,0.511535
3,'Uttar Pradesh',202,1,2013,32862.117,23.0075,162.93,0.512195
12,'Andhra Pradesh',6,0,2012,19375.6,14.92,10.08,0.512941
3,'Uttar Pradesh',178,1,2013,32273.712,23.0075,162.93,0.513514
10,'Madhya Pradesh',65,0,2012,31604.7,14.92,1.55,0.513687
12,'Andhra Pradesh',2,0,2012,19375.6,14.92,10.08,0.514085
4,'Tamil Nadu',152,1,2013,29285.1,23.0075,98.7,0.514331
3,'Uttar Pradesh',173,1,2013,20775.505,23.0075,162.93,0.515152
18,Uttarakhand,210,1,2013,132762.174,23.0075,228.3,0.515385
4,'Madhya Pradesh',88,1,2014,25638.8,22.7575,187,0.515481
12,Orissa,130,2,2014,24694.3,23.8,313.95,0.515625
10,'Madhya Pradesh',98,0,2014,33952.4,15.065,20.1,0.515716
5,'Telangana ',12,1,2012,20213.766,22.51,204.05,0.515958
3,Orissa,127,2,2014,31300.641,23.8,313.95,0.517034
12,Orissa,127,2,2013,15886.1,23.605,278.9,0.517284
18,Chhattisgarh,25,1,2012,33838.957,22.51,284.48,0.517483
10,'Madhya Pradesh',100,0,2013,28134.6,15.305,10.93,0.517848
3,'Uttar Pradesh',181,2,2012,26244.322,23.675,143.28,0.517857
16,Chhattisgarh,27,0,2012,26909.472,14.92,11.88,0.517872
3,'Uttar Pradesh',206,2,2012,39186.487,23.675,143.28,0.518135
18,'Andhra Pradesh',3,0,2012,34541.1,14.92,10.08,0.518519
3,'Uttar Pradesh',204,1,2013,32862.117,23.0075,162.93,0.518519
4,'Uttar Pradesh',187,2,2014,22742,23.8,129.28,0.518797
16,'Uttar Pradesh',179,0,2014,41477.3,15.065,24.25,0.519249
12,Meghalaya,235,1,2012,113134.477,22.51,336.13,0.519737
18,'Andhra Pradesh',11,0,2012,34541.1,14.92,10.08,0.52
12,Orissa,130,2,2012,12859.9,23.675,288.33,0.52
3,'Madhya Pradesh',80,0,2014,30154.801,15.065,20.1,0.52
3,'Uttar Pradesh',194,1,2013,36031.386,23.0075,162.93,0.52
3,'Uttar Pradesh',189,2,2014,76177.904,23.8,129.28,0.52
16,'Uttar Pradesh',189,0,2014,41477.3,15.065,24.25,0.520147
4,'Tamil Nadu',140,1,2013,29285.1,23.0075,98.7,0.520167
4,'Uttar Pradesh',189,2,2012,16340.7,23.675,143.28,0.52027
3,'Uttar Pradesh',187,2,2012,16003.239,23.675,143.28,0.520548
4,'Uttar Pradesh',203,2,2014,22742,23.8,129.28,0.520564
16,Chhattisgarh,29,0,2012,26861.179,14.92,11.88,0.520661
3,'Uttar Pradesh',206,2,2014,76537.511,23.8,129.28,0.520661
3,'Uttar Pradesh',171,2,2013,38376.983,23.605,216,0.520858
4,'Uttar Pradesh',199,2,2014,22742,23.8,129.28,0.521038
4,Rajasthan,199,2,2014,22742,23.8,65.65,0.521038
3,'Uttar Pradesh',181,2,2014,9663.178,23.8,129.28,0.521212
4,'Uttar Pradesh',189,2,2014,22742,23.8,129.28,0.521429
10,Meghalaya,235,0,2012,113134.477,14.92,13.3,0.521739
13,'Andhra Pradesh',6,0,2013,28483.413,15.305,8.65,0.521912
4,'Uttar Pradesh',203,1,2014,22742,22.7575,136,0.522015
4,'Uttar Pradesh',201,2,2013,16976,23.605,216,0.522059
4,'Uttar Pradesh',203,2,2013,16976,23.605,216,0.522332
6,'Madhya Pradesh',98,1,2012,37243.953,22.51,244.2,0.522388
3,'Madhya Pradesh',82,1,2014,31353.861,22.7575,187,0.522581
4,'Uttar Pradesh',187,2,2013,16976,23.605,216,0.522613
16,Uttarakhand,214,0,2013,132762.174,15.305,71.78,0.522746
10,'Madhya Pradesh',65,0,2014,33952.4,15.065,20.1,0.52314
4,Gujarat,38,1,2012,22614.379,22.51,169.85,0.52381
18,Chhattisgarh,30,1,2012,16668.375,22.51,284.48,0.524055
18,Chhattisgarh,26,1,2012,33802.566,22.51,284.48,0.524281
18,'Andhra Pradesh',14,0,2012,34541.1,14.92,10.08,0.52439
4,'Uttar Pradesh',204,1,2012,16340.7,22.51,138.83,0.524823
16,Uttarakhand,214,0,2012,85421.725,14.92,23.58,0.524917
3,'Andhra Pradesh',11,0,2013,26707.6,15.305,8.65,0.525005
4,'Uttar Pradesh',255,1,2014,22742,22.7575,136,0.525049
4,'Uttar Pradesh',195,1,2012,16340.7,22.51,138.83,0.525597
9,Orissa,125,0,2014,21957.6,15.065,10.9,0.525979
8,'Madhya Pradesh',76,1,2014,28541.2,22.7575,187,0.526015
16,'Madhya Pradesh',90,0,2013,32182.5,15.305,10.93,0.526316
12,Haryana,222,1,2012,34683.938,22.51,89.45,0.526316
3,'Uttar Pradesh',192,1,2013,36031.386,23.0075,162.93,0.526316
3,'Uttar Pradesh',187,2,2014,48859.026,23.8,129.28,0.526316
3,'Uttar Pradesh',199,2,2013,39152.741,23.605,216,0.526688
3,Rajasthan,199,2,2013,77081.462,23.605,84.75,0.526688
9,Orissa,125,1,2013,23077.556,23.0075,308.5,0.527098
8,'Uttar Pradesh',196,1,2014,28050.444,22.7575,136,0.527778
4,'Uttar Pradesh',182,1,2013,16976,23.0075,162.93,0.527995
18,'Madhya Pradesh',110,1,2012,27012.4,22.51,244.2,0.528146
18,'Andhra Pradesh',3,1,2012,34541.1,22.51,207.4,0.528814
4,'Tamil Nadu',143,1,2013,29285.1,23.0075,98.7,0.528846
3,'Uttar Pradesh',168,1,2013,32950.963,23.0075,162.93,0.529412
18,'Andhra Pradesh',11,1,2012,34541.1,22.51,207.4,0.529958
4,'Madhya Pradesh',96,1,2013,20336.1,23.0075,271.33,0.530053
16,Orissa,130,0,2014,26876.963,15.065,10.9,0.530961
18,'Andhra Pradesh',14,1,2012,34541.1,22.51,207.4,0.531915
4,Orissa,119,0,2014,21957.6,15.065,10.9,0.531992
4,'Uttar Pradesh',172,1,2012,16340.7,22.51,138.83,0.53271
8,'Uttar Pradesh',200,1,2014,6533.265,22.7575,136,0.53271
4,'Tamil Nadu',134,1,2013,29285.1,23.0075,98.7,0.532928
4,'Andhra Pradesh',6,1,2012,31845.6,22.51,207.4,0.532951
4,'Uttar Pradesh',205,1,2012,16340.7,22.51,138.83,0.53322
4,Orissa,130,2,2012,13917.7,23.675,288.33,0.533333
3,Gujarat,40,2,2012,35410.95,23.675,176.68,0.533333
3,Gujarat,45,2,2012,33582.677,23.675,176.68,0.533333
4,'Andhra Pradesh',2,1,2012,31845.6,22.51,207.4,0.533505
5,'Madhya Pradesh',96,1,2014,42080.98,22.7575,187,0.533608
6,'Madhya Pradesh',80,1,2012,25167.408,22.51,244.2,0.533769
3,Haryana,229,1,2012,45841.257,22.51,89.45,0.534351
18,'Uttar Pradesh',161,1,2014,40712.6,22.7575,136,0.535199
18,Chhattisgarh,161,1,2014,40712.6,22.7575,268.75,0.535199
18,'Madhya Pradesh',103,1,2013,31704.2,23.0075,271.33,0.535366
8,'Uttar Pradesh',253,1,2014,39189.99,22.7575,136,0.536765
18,Uttarakhand,213,1,2013,132762.174,23.0075,228.3,0.538462
12,Chhattisgarh,22,1,2012,25741.554,22.51,284.48,0.539216
12,Meghalaya,236,1,2012,113134.477,22.51,336.13,0.539799
4,'Uttar Pradesh',199,2,2012,16340.7,23.675,143.28,0.540994
4,Rajasthan,199,2,2012,16340.7,23.675,76.1,0.540994
2,'Madhya Pradesh',76,1,2013,28949.7,23.0075,271.33,0.541741
4,'Uttar Pradesh',189,2,2013,16976,23.605,216,0.54197
4,'Madhya Pradesh',92,1,2014,25638.8,22.7575,187,0.542132
6,'Madhya Pradesh',106,1,2013,16964.688,23.0075,271.33,0.542522
4,'Tamil Nadu',239,1,2013,29285.1,23.0075,98.7,0.542572
16,'Madhya Pradesh',94,0,2014,34489.1,15.065,20.1,0.54358
3,Orissa,129,0,2012,15277.9,14.92,14.6,0.54375
16,'Madhya Pradesh',105,0,2014,34489.1,15.065,20.1,0.543885
12,Haryana,229,1,2013,16540.931,23.0075,78.03,0.544444
16,'Uttar Pradesh',195,0,2013,39658.1,15.305,17.38,0.54481
4,'Uttar Pradesh',202,1,2013,16976,23.0075,162.93,0.544964
18,'Uttar Pradesh',160,1,2014,40712.6,22.7575,136,0.545218
3,Gujarat,39,2,2012,33720.091,23.675,176.68,0.545455
12,Haryana,221,1,2013,43145.111,23.0075,78.03,0.545455
4,'Tamil Nadu',138,1,2013,29285.1,23.0075,98.7,0.545533
18,'Madhya Pradesh',86,1,2012,27012.4,22.51,244.2,0.545763
4,'Tamil Nadu',137,1,2013,29285.1,23.0075,98.7,0.546025
4,'Uttar Pradesh',206,2,2014,22742,23.8,129.28,0.546088
4,'Tamil Nadu',148,1,2013,29285.1,23.0075,98.7,0.546791
3,Haryana,221,1,2013,22948.023,23.0075,78.03,0.547101
18,'Madhya Pradesh',110,1,2014,33433.4,22.7575,187,0.547954
10,'Madhya Pradesh',110,0,2014,33952.4,15.065,20.1,0.548386
4,'Tamil Nadu',135,1,2013,29285.1,23.0075,98.7,0.548547
18,'Madhya Pradesh',108,1,2012,27012.4,22.51,244.2,0.54972
4,'Tamil Nadu',147,1,2013,29285.1,23.0075,98.7,0.549991
4,Orissa,119,1,2013,15777,23.0075,308.5,0.55
9,Orissa,133,0,2012,16625.509,14.92,14.6,0.55
3,'Uttar Pradesh',203,2,2012,31407.663,23.675,143.28,0.55
10,'Jammu and Kashmir ',55,0,2014,16771.124,15.065,73.8,0.550769
10,'Madhya Pradesh',109,0,2014,33952.4,15.065,20.1,0.550959
4,'Uttar Pradesh',184,1,2013,16976,23.0075,162.93,0.550992
16,'Madhya Pradesh',103,0,2014,34489.1,15.065,20.1,0.551218
10,'Madhya Pradesh',100,0,2012,31604.7,14.92,1.55,0.551922
3,Haryana,229,1,2013,23564.703,23.0075,78.03,0.551988
3,'Andhra Pradesh',6,1,2013,26707.6,23.0075,207.25,0.55269
3,'Andhra Pradesh',2,1,2013,26707.6,23.0075,207.25,0.552699
4,'Uttar Pradesh',190,1,2013,16976,23.0075,162.93,0.552996
4,'Uttar Pradesh',206,1,2014,22742,22.7575,136,0.553
16,'Madhya Pradesh',94,0,2013,32182.5,15.305,10.93,0.553776
17,'Madhya Pradesh',65,1,2013,16961.965,23.0075,271.33,0.554234
3,'Andhra Pradesh',5,1,2013,26707.6,23.0075,207.25,0.554855
3,'Madhya Pradesh',94,1,2013,33461.287,23.0075,271.33,0.555004
18,'Madhya Pradesh',82,1,2012,27012.4,22.51,244.2,0.555556
4,'Uttar Pradesh',193,2,2014,22742,23.8,129.28,0.555556
10,'Madhya Pradesh',81,0,2014,33952.4,15.065,20.1,0.555851
5,'Uttar Pradesh',203,1,2014,62041.889,22.7575,136,0.555915
4,'Tamil Nadu',150,1,2013,29285.1,23.0075,98.7,0.556947
3,'Uttar Pradesh',186,2,2014,44987.679,23.8,129.28,0.558442
3,'Uttar Pradesh',182,1,2012,31155.219,22.51,138.83,0.558638
3,'Uttar Pradesh',174,2,2014,83632.657,23.8,129.28,0.558904
3,'Uttar Pradesh',157,2,2014,72050.487,23.8,129.28,0.559048
2,'Madhya Pradesh',107,1,2012,28675.5,22.51,244.2,0.559528
3,'Uttar Pradesh',185,2,2012,14933.433,23.675,143.28,0.559656
18,'Uttar Pradesh',161,1,2013,41943.8,23.0075,162.93,0.559766
18,Chhattisgarh,161,1,2013,41943.8,23.0075,269.3,0.559766
18,'Madhya Pradesh',101,1,2012,27012.4,22.51,244.2,0.559793
16,Meghalaya,225,0,2012,113134.477,14.92,13.3,0.560606
4,Uttarakhand,209,1,2013,85224.353,23.0075,228.3,0.560811
18,Chhattisgarh,22,1,2012,36209.066,22.51,284.48,0.560836
18,'Madhya Pradesh',96,1,2012,27012.4,22.51,244.2,0.560939
4,'Uttar Pradesh',254,2,2013,16976,23.605,216,0.561017
16,'Madhya Pradesh',107,0,2012,32520.6,14.92,1.55,0.561138
2,'Uttar Pradesh',188,1,2014,28770.5,22.7575,136,0.561983
3,Gujarat,33,2,2012,21624.419,23.675,176.68,0.5625
4,'Madhya Pradesh',94,1,2013,20336.1,23.0075,271.33,0.562942
3,Orissa,119,2,2014,28142.164,23.8,313.95,0.562986
4,'Andhra Pradesh',11,0,2014,33527.1,15.065,4.28,0.563011
8,'Madhya Pradesh',108,1,2014,28541.2,22.7575,187,0.563468
4,'Uttar Pradesh',197,2,2012,16340.7,23.675,143.28,0.56392
18,'Uttar Pradesh',160,1,2013,41943.8,23.0075,162.93,0.564297
18,'Madhya Pradesh',93,1,2012,27012.4,22.51,244.2,0.564969
4,'Uttar Pradesh',181,1,2012,16340.7,22.51,138.83,0.565984
4,Uttarakhand,209,1,2012,87506.407,22.51,257.98,0.56701
4,'Uttar Pradesh',202,1,2014,22742,22.7575,136,0.567025
18,'Madhya Pradesh',88,1,2013,31704.2,23.0075,271.33,0.567199
3,Haryana,221,1,2012,28705.181,22.51,89.45,0.567376
4,Gujarat,34,1,2012,22614.379,22.51,169.85,0.567568
4,'Uttar Pradesh',187,2,2012,16340.7,23.675,143.28,0.567742
16,Meghalaya,235,0,2012,113134.477,14.92,13.3,0.567961
4,'Madhya Pradesh',97,1,2012,20158,22.51,244.2,0.569189
4,'Madhya Pradesh',93,1,2014,25638.8,22.7575,187,0.569425
12,'Andhra Pradesh',2,0,2013,27358.5,15.305,8.65,0.570605
4,'Uttar Pradesh',203,2,2012,16340.7,23.675,143.28,0.570752
16,'Madhya Pradesh',89,0,2012,32520.6,14.92,1.55,0.570899
4,'Uttar Pradesh',174,1,2014,22742,22.7575,136,0.570978
18,'Andhra Pradesh',5,0,2013,39446.8,15.305,8.65,0.571429
4,'Uttar Pradesh',161,2,2012,16340.7,23.675,143.28,0.571429
4,Chhattisgarh,161,2,2012,16340.7,23.675,316.35,0.571429
20,'Madhya Pradesh',81,1,2013,30736.92,23.0075,271.33,0.571429
3,'Madhya Pradesh',79,0,2013,35276.83,15.305,10.93,0.571429
3,'Madhya Pradesh',98,0,2014,8040.292,15.065,20.1,0.571429
10,Uttarakhand,209,0,2013,132762.174,15.305,71.78,0.571429
9,Orissa,126,0,2012,16698.289,14.92,14.6,0.572
4,'Tamil Nadu',139,1,2013,29285.1,23.0075,98.7,0.572081
3,'Uttar Pradesh',182,1,2013,38376.983,23.0075,162.93,0.572098
16,'Madhya Pradesh',81,0,2014,34489.1,15.065,20.1,0.572126
4,'Uttar Pradesh',173,1,2014,22742,22.7575,136,0.572139
4,'Uttar Pradesh',171,1,2014,22742,22.7575,136,0.572314
12,'Andhra Pradesh',6,0,2013,27358.5,15.305,8.65,0.572398
4,'Madhya Pradesh',65,1,2014,25638.8,22.7575,187,0.572414
4,'Uttar Pradesh',158,1,2014,22742,22.7575,136,0.572464
4,'Uttar Pradesh',185,1,2014,22742,22.7575,136,0.573935
18,'Madhya Pradesh',91,1,2012,27012.4,22.51,244.2,0.574449
4,Uttarakhand,211,1,2013,85224.353,23.0075,228.3,0.57478
18,'Uttar Pradesh',162,1,2012,42500.5,22.51,138.83,0.574836
10,'Madhya Pradesh',99,0,2014,33952.4,15.065,20.1,0.575336
4,'Uttar Pradesh',201,2,2014,22742,23.8,129.28,0.575827
12,Orissa,127,2,2014,24694.3,23.8,313.95,0.576
4,'Uttar Pradesh',188,2,2014,22742,23.8,129.28,0.576271
4,'Uttar Pradesh',198,2,2014,22742,23.8,129.28,0.576923
4,'Uttar Pradesh',202,2,2014,22742,23.8,129.28,0.576923
4,'Uttar Pradesh',160,2,2014,22742,23.8,129.28,0.577465
10,Uttarakhand,208,0,2012,97196.441,14.92,23.58,0.577982
3,'Andhra Pradesh',11,0,2014,25132.6,15.065,4.28,0.578012
4,'Uttar Pradesh',167,2,2014,22742,23.8,129.28,0.578313
18,'Madhya Pradesh',74,1,2013,31704.2,23.0075,271.33,0.578777
4,'Uttar Pradesh',179,2,2014,22742,23.8,129.28,0.579225
4,'Uttar Pradesh',180,2,2014,22742,23.8,129.28,0.57971
5,'Uttar Pradesh',190,1,2013,23791.376,23.0075,162.93,0.579947
20,'Madhya Pradesh',109,1,2013,35276.83,23.0075,271.33,0.58011
4,'Uttar Pradesh',252,2,2014,22742,23.8,129.28,0.580247
4,'Uttar Pradesh',186,2,2014,22742,23.8,129.28,0.580292
18,'Madhya Pradesh',79,1,2012,27012.4,22.51,244.2,0.580333
18,'Madhya Pradesh',89,1,2013,31704.2,23.0075,271.33,0.580447
4,'Uttar Pradesh',164,2,2012,16340.7,23.675,143.28,0.580508
4,'Uttar Pradesh',194,2,2014,22742,23.8,129.28,0.580537
4,'Uttar Pradesh',159,2,2014,22742,23.8,129.28,0.580645
3,'Uttar Pradesh',156,1,2012,25627.398,22.51,138.83,0.580882
4,Orissa,127,0,2013,15777,15.305,3.3,0.58129
4,'Uttar Pradesh',157,2,2014,22742,23.8,129.28,0.581582
4,'Uttar Pradesh',174,2,2014,22742,23.8,129.28,0.581982
2,'Madhya Pradesh',101,1,2014,34791.8,22.7575,187,0.582332
3,'Uttar Pradesh',170,1,2012,19795.735,22.51,138.83,0.582418
8,'Madhya Pradesh',99,1,2014,28541.2,22.7575,187,0.582908
4,'Andhra Pradesh',11,0,2012,31845.6,14.92,10.08,0.58299
4,'Uttar Pradesh',166,2,2014,22742,23.8,129.28,0.583333
4,Gujarat,45,2,2012,29050.815,23.675,176.68,0.583333
18,'Madhya Pradesh',99,1,2013,31704.2,23.0075,271.33,0.583476
3,'Andhra Pradesh',3,1,2012,20890.8,22.51,207.4,0.583541
16,'Uttar Pradesh',204,0,2014,41477.3,15.065,24.25,0.583934
4,'Uttar Pradesh',199,2,2013,16976,23.605,216,0.584069
4,Rajasthan,199,2,2013,16976,23.605,84.75,0.584069
3,'Andhra Pradesh',11,1,2012,20890.8,22.51,207.4,0.584208
4,'Uttar Pradesh',165,2,2014,22742,23.8,129.28,0.584416
3,'Andhra Pradesh',14,1,2012,20890.8,22.51,207.4,0.584906
5,'Madhya Pradesh',99,1,2014,38810.12,22.7575,187,0.585695
18,'Madhya Pradesh',86,1,2014,33433.4,22.7575,187,0.586066
16,'Jammu and Kashmir ',55,0,2014,16752.556,15.065,73.8,0.586135
5,Orissa,131,1,2012,50958.9,22.51,262.43,0.586364
4,Uttarakhand,211,1,2012,86715.312,22.51,257.98,0.586572
4,Uttarakhand,212,1,2013,85224.353,23.0075,228.3,0.586957
2,'Madhya Pradesh',99,1,2014,34791.8,22.7575,187,0.586988
4,'Uttar Pradesh',164,1,2013,16976,23.0075,162.93,0.587037
10,Meghalaya,224,0,2012,113134.477,14.92,13.3,0.587444
4,'Uttar Pradesh',172,2,2012,16340.7,23.675,143.28,0.588042
18,Haryana,53,1,2013,16546.821,23.0075,78.03,0.588235
3,'Uttar Pradesh',175,2,2014,83632.657,23.8,129.28,0.588751
6,'Madhya Pradesh',90,1,2012,30256.705,22.51,244.2,0.588785
10,'Madhya Pradesh',106,0,2012,31604.7,14.92,1.55,0.588846
4,'Uttar Pradesh',181,1,2013,16976,23.0075,162.93,0.588996
4,'Uttar Pradesh',184,1,2012,16340.7,22.51,138.83,0.589001
3,'Uttar Pradesh',155,2,2014,44155.647,23.8,129.28,0.589443
18,'Madhya Pradesh',78,1,2013,31704.2,23.0075,271.33,0.589783
18,'Andhra Pradesh',5,1,2014,36458.6,22.7575,167.43,0.58998
2,'Madhya Pradesh',94,1,2012,28675.5,22.51,244.2,0.590093
12,Kerala,70,1,2012,37268.457,22.51,323.2,0.590218
8,'Madhya Pradesh',98,1,2014,28541.2,22.7575,187,0.590268
2,'Uttar Pradesh',182,1,2014,28770.5,22.7575,136,0.590909
4,'Uttar Pradesh',162,2,2014,22742,23.8,129.28,0.590909
18,'Madhya Pradesh',96,1,2013,31704.2,23.0075,271.33,0.591231
18,'Madhya Pradesh',86,1,2013,31704.2,23.0075,271.33,0.59132
3,'Uttar Pradesh',185,2,2013,41443.383,23.605,216,0.592184
10,'Madhya Pradesh',88,0,2012,31604.7,14.92,1.55,0.592208
4,'Madhya Pradesh',82,1,2013,20336.1,23.0075,271.33,0.592726
16,'Uttar Pradesh',163,0,2013,39658.1,15.305,17.38,0.592814
12,'Andhra Pradesh',10,1,2012,19375.6,22.51,207.4,0.594043
4,'Madhya Pradesh',101,1,2013,20336.1,23.0075,271.33,0.594286
13,'Telangana ',13,0,2012,25642.718,14.92,1.73,0.594427
9,Orissa,128,1,2013,23534.097,23.0075,308.5,0.594624
16,'Andhra Pradesh',6,0,2013,24512.496,15.305,8.65,0.595267
5,Orissa,127,1,2014,59255.5,22.7575,318.85,0.595652
3,Gujarat,47,1,2012,22485.696,22.51,169.85,0.595745
3,'Andhra Pradesh',2,0,2012,20890.8,14.92,10.08,0.596296
3,Gujarat,41,1,2012,23074.758,22.51,169.85,0.596774
3,'Andhra Pradesh',6,0,2012,20890.8,14.92,10.08,0.596838
4,'Madhya Pradesh',88,1,2013,20336.1,23.0075,271.33,0.598552
5,'Uttar Pradesh',206,1,2013,60165.19,23.0075,162.93,0.598964
4,'Uttar Pradesh',203,1,2013,16976,23.0075,162.93,0.598984
18,'Telangana ',4,0,2012,25616.761,14.92,1.73,0.598985
18,'Telangana ',4,1,2012,20364.501,22.51,204.05,0.59899
6,'Uttar Pradesh',200,1,2014,33693,22.7575,136,0.599065
4,'Uttar Pradesh',254,2,2014,22742,23.8,129.28,0.599092
4,'Madhya Pradesh',89,0,2014,25638.8,15.065,20.1,0.599374
8,'Uttar Pradesh',184,1,2014,55805.347,22.7575,136,0.59957
5,Orissa,133,0,2012,50958.9,14.92,14.6,0.6
5,Orissa,120,2,2012,50958.9,23.675,288.33,0.6
5,Orissa,128,1,2014,59255.5,22.7575,318.85,0.6
16,'Madhya Pradesh',75,0,2014,34489.1,15.065,20.1,0.6
4,'Uttar Pradesh',253,2,2014,22742,23.8,129.28,0.6
9,Orissa,133,1,2012,26220.834,22.51,262.43,0.6
9,Orissa,129,2,2014,24956.065,23.8,313.95,0.6
3,Gujarat,48,2,2012,33991.791,23.675,176.68,0.6
3,Gujarat,44,2,2012,31049.532,23.675,176.68,0.6
6,'Madhya Pradesh',88,1,2012,33360.871,22.51,244.2,0.6
3,'Uttar Pradesh',204,2,2014,76537.511,23.8,129.28,0.6
4,Uttarakhand,212,1,2012,87300.4,22.51,257.98,0.6
